house-id,area,bathroom,bedroom,buildingSize,data-date,data-isonshow,data-location,data-url,erfSize,garage,type,data-price
1250,northern-suburbs,1,1,56,2017-06-06 13:57:48,FALSE,Durbanville,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-durbanville/dbv1323014,,,apartment,2350000
1251,southern-suburbs,3,4,194,2018-10-10 09:28:39,FALSE,Pinelands,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-pinelands-cape-town/kw1402355,805,,house,3850000
1252,boland-winelands,2,3,210,2018-08-27 08:19:36,FALSE,Silwerstrand Golf and River Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-silwerstrand-golf-and-river-estate/rob1395194,488,1,house,2995000
1253,boland-winelands,4,4,430,2016-11-17 09:28:05,FALSE,Croydon Vineyard Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-croydon-vineyard-estate/sw1294835,819,2,apartment,6450000
1254,boland-winelands,5,7,,2018-10-03 11:26:01,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/7-bedroom-house-for-sale-wellington-central/wel1401194,1286,2,apartment,2995000
1255,southern-suburbs,1,2,96,2018-03-20 12:30:56,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1360111,,,apartment,2795000
1256,boland-winelands,1,2,60,2018-07-27 12:09:27,FALSE,Paarl South,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-paarl-south/tk1389541,60,,apartment,675000
1257,boland-winelands,3,4,323,2018-07-05 13:36:34,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1384833,600,2,house,5950000
1258,southern-suburbs,2,4,,2018-01-30 16:46:41,FALSE,Kenilworth Upper,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-kenilworth-upper/kw1267888,899,,house,5950000
1259,boland-winelands,3,3,,2018-06-08 15:10:34,FALSE,McGregor,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mcgregor/mg1379051,1066,1,house,3250000
1260,atlantic-seaboard,1,1,55,2018-05-10 15:37:06,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-mouille-point/as1375328,,,apartment,3400000
1261,atlantic-seaboard,2,2,133,2018-10-11 12:56:58,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1402803,,,apartment,5200000
1262,boland-winelands,2,4,300,2017-11-13 21:03:43,FALSE,Robertson,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-robertson/rob1347986,733,2,apartment,2200000
1263,northern-suburbs,2,2,74,2018-09-12 14:56:09,FALSE,Burgundy Estate,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-burgundy-estate/1pla1398238,,,apartment,1495000
1264,southern-suburbs,2,2,80,2018-07-05 16:34:51,FALSE,Bantry Bay,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-bantry-bay/as1362184,,,apartment,4499000
1265,northern-suburbs,2,4,160,2018-06-07 22:33:24,FALSE,Ottery,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-ottery/1ot1380565,492,1,house,1895000
1266,boland-winelands,2,3,,2017-02-13 16:35:41,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1305884,732,1,apartment,2900000
1267,boland-winelands,4,5,,2017-09-15 11:23:40,FALSE,Die Wingerd,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-die-wingerd-malmesbury/mb1338971,1171,,house,1990000
1268,southern-peninsula,1,2,67,2018-05-30 15:41:25,FALSE,Seaforth,https://www.pamgolding.co.za/property-details/2-bedroom-cottage-for-sale-seaforth/fh1377244,93,,house,2395000
1269,boland-winelands,3,4,380,2018-10-10 09:22:18,FALSE,Helderrand,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-helderrand/sw1402457,2093,2,apartment,3800000
1270,boland-winelands,3,3,230,2018-09-12 15:07:52,FALSE,Fernwood,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-fernwood-somerset-west/sw1397981,630,3,house,2995000
1271,boland-winelands,3,4,251,2018-02-23 12:08:21,FALSE,Welgevonden Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-welgevonden-estate-stellenbosch/st1362659,168,2,house,2990000
1272,boland-winelands,3,4,330,2016-09-26 10:53:48,FALSE,Gordon Heights,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-gordon-heights/sw1286851,575,3,apartment,3800000
1273,boland-winelands,2,3,,2018-02-19 16:39:56,FALSE,Paarl North,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl-north/tk1361446,665,,apartment,2150000
1274,boland-winelands,3,4,240,2018-07-05 12:28:35,FALSE,Panorama,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-panorama-malmesbury/1ms1349345,972,4,house,2250000
1275,atlantic-seaboard,2,2,105,2018-10-29 10:26:21,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1405459,,,apartment,3350000
1276,city-bowl,1,1,66,2018-08-24 12:24:49,FALSE,Foreshore,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-foreshore/as1385288,,,apartment,4650000
1277,boland-winelands,5,4,320,2015-12-09 10:59:04,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1248476,709,2,house,6867000
1278,southern-peninsula,4,5,308,2018-10-01 14:50:20,FALSE,Simons Town,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-simons-town/fh1395813,827,2,house,4995000
1279,boland-winelands,3,4,300,2018-01-16 18:32:48,FALSE,McGregor,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-mcgregor/mg1355708,2747,,apartment,3400000
1280,boland-winelands,2,4,,2018-04-25 14:27:56,FALSE,Paarl,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl/tk1370776,363,2,apartment,3150000
1281,boland-winelands,2,2,,2018-07-13 12:16:09,FALSE,McGregor,https://www.pamgolding.co.za/property-details/2-bedroom-cottage-for-sale-mcgregor/mg1386360,500,,apartment,1400000
1282,boland-winelands,4,4,,2018-08-02 16:27:00,FALSE,Heldervue,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-heldervue/sw1391136,1024,2,apartment,4000000
1283,city-bowl,1,,57,2018-03-12 12:20:33,FALSE,Cape Town Central,https://www.pamgolding.co.za/property-details/apartment-for-sale-cape-town-central/cb1362974,,,apartment,1995000
1284,boland-winelands,4.5,4,,2018-03-19 12:41:04,FALSE,Croydon Olive Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-croydon-olive-estate/sw1366885,612,2,apartment,4495000
1285,boland-winelands,3,2,,2015-05-05 13:10:01,FALSE,Riebeek West,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-riebeek-west/rv1218766,1900,,house,4450000
1286,southern-peninsula,1,2,,2018-07-23 11:48:20,FALSE,Kommetjie,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-kommetjie/fh1388631,495,,house,2595000
1287,boland-winelands,2,4,241,2018-01-12 09:59:26,FALSE,Uniepark,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-uniepark/st1355033,1249,2,apartment,4400000
1288,boland-winelands,4,6,548,2017-10-18 17:10:29,FALSE,Courtrai,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-courtrai/tk1333088,777,4,house,6850000
1289,atlantic-seaboard,1,2,69,2017-11-14 14:34:38,FALSE,Beach Estate,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-beach-estate/1hg1348730,,,apartment,1950000
1290,city-bowl,1.5,6,,2018-10-05 12:59:03,FALSE,Walmer Estate,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-walmer-estate-cape-town/kw1401818,318,,house,3995000
1291,southern-suburbs,2,4,160,2018-07-09 09:16:58,FALSE,Rondebosch,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-rondebosch/kw1384758,260,,house,3200000
1292,northern-suburbs,4,4,,2018-03-19 14:23:49,FALSE,Silvertree Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-silvertree-estate/kw1366931,641,,house,7500000
1293,southern-suburbs,1,2,69,2017-09-14 12:43:55,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-mouille-point/as1337109,,,apartment,5495000
1294,boland-winelands,4,4,,2018-09-05 10:57:19,FALSE,Fairhaven Country Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-fairhaven-country-estate/sw1397016,654,2,apartment,5850000
1295,atlantic-seaboard,1.5,2,80,2018-05-31 12:20:13,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1378729,,,apartment,4600000
1296,boland-winelands,2,4,352,2018-09-04 13:19:11,FALSE,Paarl,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl/tk1396710,901,3,house,5400000
1297,city-bowl,1,2,,2018-10-04 10:59:42,FALSE,Woodstock,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-woodstock/kw1401514,116,,house,2195000
1298,northern-suburbs,2.5,3,,2018-10-01 08:49:35,FALSE,Mowbray,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mowbray/kw1400820,535,1,house,4200000
1299,boland-winelands,1,4,,2018-11-01 09:06:29,FALSE,La Colline,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-la-colline/st1405690,673,,apartment,2800000
1300,boland-winelands,2,4,,2018-09-19 11:34:06,FALSE,Strand South,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-strand-south/sw1398718,788,3,house,1800000
1301,boland-winelands,2,3,281,2018-09-28 17:16:19,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1400727,1161,1,apartment,2650000
1302,boland-winelands,3,3,,2017-11-29 16:50:01,FALSE,Harbour Island,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-harbour-island/sw1351140,373,2,house,5500000
1303,boland-winelands,5,5,300,2018-11-05 13:11:45,FALSE,Longlands Country Estate,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-longlands-country-estate/st1406796,600,2,apartment,6500000
1304,boland-winelands,2,4,,2018-03-29 15:12:49,FALSE,Amandelrug,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-amandelrug-malmesbury/1ms1368839,909,2,apartment,2099000
1305,southern-peninsula,2,3,166,2018-08-28 18:20:46,FALSE,Imhoffs Gift,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-imhoffs-gift/fh1395557,832,2,house,2790000
1306,boland-winelands,2,3,,2017-04-19 14:34:47,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1316010,1841,3,apartment,1595000
1307,northern-suburbs,1,4,,2018-10-23 08:39:30,FALSE,Observatory,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-observatory-cape-town/kw1404634,185,,house,2550000
1308,boland-winelands,2.5,3,244,2018-09-10 15:32:21,FALSE,Koelenhof,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-koelenhof/st1397821,264,2,house,3595000
1309,atlantic-seaboard,1,2,72,2018-07-20 15:43:14,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1388131,,,apartment,3695000
1310,boland-winelands,4,4,330,2018-05-07 15:30:47,FALSE,Fernwood,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-fernwood-somerset-west/sw1374505,681,2,house,3495000
1311,northern-suburbs,2,3,180,2018-03-06 15:47:37,FALSE,Ottery,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-ottery/1ot1364636,600,2,house,1995000
1312,boland-winelands,2,4,,2018-06-15 12:37:28,FALSE,Prince Alfred Hamlet,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-prince-alfred-hamlet/rv1382396,3596,,apartment,2900000
1313,southern-peninsula,3,3,250,2018-01-31 14:24:16,FALSE,Chapmans Peak,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-chapmans-peak/nh1358418,1004,2,house,4900000
1314,boland-winelands,2.5,4,230,2018-09-28 13:03:56,FALSE,Amandelrug,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-amandelrug-malmesbury/1ms1400690,1057,,house,2400000
1315,southern-suburbs,1,1,87,2018-06-11 13:59:45,FALSE,Beach Estate,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-beach-estate/hob1381192,,,apartment,1750000
1316,boland-winelands,2,3,175,2017-07-19 13:55:33,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1329755,376,2,apartment,2177500
1317,boland-winelands,3,5,560,2016-08-12 09:59:20,FALSE,Mountainside,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-mountainside/sw1280417,535,2,house,4995000
1318,northern-suburbs,1,1,27,2018-10-29 13:39:28,FALSE,Heemstede,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-heemstede/1bc1404043,,,apartment,580000
1319,southern-suburbs,2,3,345,2018-09-13 15:53:02,FALSE,Newlands,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-newlands-cape-town/kw1397940,2200,2,house,6950000
1320,city-bowl,2,2,84,2018-10-25 13:26:48,FALSE,Foreshore,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-foreshore/as1405126,,,apartment,6995000
1321,boland-winelands,3,3,,2017-11-10 15:53:19,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1348211,1467,,apartment,4900000
1322,southern-suburbs,1,1,62,2018-05-02 12:25:48,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-sea-point/as1373677,,1,apartment,2650000
1323,boland-winelands,2,3,140,2018-07-17 11:39:37,FALSE,Tafelzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-tafelzicht/1ms1387669,549,1,house,1494900
1324,southern-suburbs,3,4,,2018-09-20 15:42:05,FALSE,Pinelands,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-pinelands-cape-town/kw1399699,779,1,house,5250000
1325,boland-winelands,5,5,,2018-09-14 16:14:55,FALSE,McGregor,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-mcgregor/mg1398742,2216,2,house,3650000
1326,boland-winelands,1,2,60,2018-07-27 12:09:27,FALSE,Paarl South,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-paarl-south/tk1389541,60,,house,675000
1327,southern-suburbs,1,1,86,2018-11-12 12:51:57,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-sea-point/as1407881,,,apartment,5700000
1328,boland-winelands,4,4,430,2016-11-17 09:28:05,FALSE,Croydon Vineyard Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-croydon-vineyard-estate/sw1294835,819,2,house,6450000
1329,boland-winelands,2,3,,2017-11-01 14:02:25,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-franschhoek/fwi1346532,394,1,apartment,3500000
1330,boland-winelands,3,3,,2018-05-10 16:00:44,FALSE,McGregor,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mcgregor/mg1374870,1071,1,apartment,2750000
1331,southern-suburbs,2,3,180,2018-03-06 15:47:37,FALSE,Ottery,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-ottery/1ot1364636,600,2,house,1995000
1332,boland-winelands,3,3,481,2018-05-07 11:38:32,FALSE,Strand,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-strand/sw1374399,600,2,house,6950000
1333,boland-winelands,2,3,250,2017-12-20 11:20:58,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-franschhoek/fwi1353654,591,1,apartment,4950000
1334,atlantic-seaboard,3.5,3,172,2018-03-06 14:37:59,FALSE,Fresnaye,https://www.pamgolding.co.za/property-details/3-bedroom-apartment-for-sale-fresnaye/as1364604,,1,apartment,7495000
1335,boland-winelands,7,9,,2015-07-11 13:01:40,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/9-bedroom-house-for-sale-riebeek-kasteel/rv1228105,2105,,house,4850000
1336,boland-winelands,2,3,104,2018-02-12 11:22:58,FALSE,Somerset West,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-somerset-west/sw1360420,,,house,2070000
1337,boland-winelands,3,4,265,2017-04-06 16:04:28,FALSE,Mountainside,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-mountainside/sw1314566,719,,apartment,3990000
1338,city-bowl,1,,51,2018-11-07 11:45:03,FALSE,Cape Town Central,https://www.pamgolding.co.za/property-details/apartment-for-sale-cape-town-central/cb1407187,,,apartment,2100000
1339,boland-winelands,3,3,,2017-05-08 16:11:03,FALSE,Mount Royal Golf Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mount-royal-golf-estate/mb1318495,723,2,apartment,2995000
1340,southern-suburbs,1,4,,2018-10-23 08:39:30,FALSE,Observatory,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-observatory-cape-town/kw1404634,185,,house,2550000
1341,boland-winelands,3,4,400,2018-07-19 11:11:59,FALSE,Bel Aire,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-bel-aire/sw1388120,1004,2,apartment,6950000
1342,southern-suburbs,1,1,44,2018-05-30 13:53:50,FALSE,De Waterkant,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-de-waterkant/as1378409,,,apartment,2380000
1343,atlantic-seaboard,2,3,150,2018-03-19 13:51:33,TRUE,Scott Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-scott-estate/1hg1366852,341,1,house,3550000
1344,boland-winelands,2,4,,2018-01-25 19:56:16,FALSE,Prince Alfred Hamlet,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-prince-alfred-hamlet/rv1357535,1395,,apartment,1650000
1345,boland-winelands,2,3,,2018-03-29 16:33:13,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1368860,669,1,house,2770000
1346,boland-winelands,2,5,330,2017-10-12 09:25:04,FALSE,Robertson,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-robertson/rob1343031,1071,2,house,2298000
1347,boland-winelands,2,3,250,2018-07-02 12:25:22,FALSE,Tafelzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-tafelzicht/1ms1385144,810,2,house,1990000
1348,boland-winelands,3,3,,2018-03-17 12:22:59,FALSE,Riebeek West,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-west/rv1366703,1738,4,apartment,5900000
1349,boland-winelands,2,3,284,2018-05-03 09:55:55,FALSE,Boschenmeer Golf Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-boschenmeer-golf-estate/tk1373838,805,2,house,4950000
1350,boland-winelands,3,3,,2016-10-27 11:02:48,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1291606,764,2,apartment,3300000
1351,boland-winelands,2,3,188,2018-10-10 10:21:24,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-wellington-central/wel1402414,653,2,house,1995000
